TRIBUNAL,UF,MUNICIPIO,CODIGO,NOME,TIPO,CLASSIFICACAO
TJRO,RO,ALVORADA D'OESTE,3468,VARA ÚNICA DE ALVORADA,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,3469,2ª VARA DE FAZENDA PÚBLICA DE PORTO VELHO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,BURITIS,3470,1ª VARA GENÉRICA DE BURITIS,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,3471,2ª TURMA RECURSAL,Unidades judiciárias de primeiro grau,TR - Turma Recursal
TJRO,RO,ESPIGAO D'OESTE,3472,1ª VARA GENÉRICA DE ESPIGÃO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,3473,2ª VARA CRIMINAL DE PORTO VELHO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,COSTA MARQUES,3474,VARA ÚNICA DE COSTA MARQUES,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,3475,1ª VARA CRIMINAL DE PORTO VELHO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,MACHADINHO D'OESTE,3476,1 JUÍZO DE MACHADINHO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,3477,1ª VARA DE FAZENDA PÚBLICA DE PORTO VELHO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,NOVA BRASILANDIA D'OESTE,3478,VARA ÚNICA DE NOVA BRASILÂNDIA,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,3479,4ª VARA DE FAMÍLIA DE PORTO VELHO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,SAO MIGUEL DO GUAPORE,3480,VARA ÚNICA DE SÃO MIGUEL,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,3481,3ª VARA DE FAMÍLIA DE PORTO VELHO,Unidades judiciárias de primeiro grau,V - Vara
TJRO,RO,PORTO VELHO,3482,1ª VARA CÍVEL DE PORTO VELHO,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,BATAGUASSU,3483,BATAGUASSU - 2ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,BELA VISTA,3484,BELA VISTA - 1ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,BRASILÂNDIA,3485,BRASILÂNDIA - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,CAARAPO,3486,CAARAPO - 2ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,CAMAPUA,3487,CAMAPUA - 1ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,CAMPO GRANDE,3488,CAMPO GRANDE - 10ª VARA DO JUIZADO ESPECIAL CENTRAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMS,MS,CAMPO GRANDE,3489,CAMPO GRANDE - 11ª VARA DO JUIZADO ESPECIAL CENTRAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMS,MS,CAMPO GRANDE,3490,CAMPO GRANDE - 1ª VARA CRIMINAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3491,CAMPO GRANDE - 2ª VARA DE EXECUÇÃO PENAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3493,CAMPO GRANDE - 3ª VARA DO JUIZADO ESPECIAL CENTRAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMS,MS,CAMPO GRANDE,3496,CAMPO GRANDE - 4ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3498,CAMPO GRANDE - 4ª VARA DO JUIZADO DA FAZENDA E DA SAÚDE PÚBLICA,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMS,MS,CAMPO GRANDE,3499,CAMPO GRANDE - 5ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3501,CAMPO GRANDE - 6ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3502,CAMPO GRANDE - 7ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3504,CAMPO GRANDE - 8ª VARA DO JUIZADO ESPECIAL - JUSTIÇA ITINERANTE,Unidades judiciárias de primeiro grau,JI - Juizado Itinerante
TJMS,MS,CAMPO GRANDE,3505,CAMPO GRANDE - 8ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3506,CAMPO GRANDE - VARA DA INFÂNCIA -  ADOLESCÊNCIA E DO IDOSO,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3508,CAMPO GRANDE - VARA EXECUÇÃO PENAL DE MULTA CONDENATÓRIA CRIMINAL E FISCAL DA FAZENDA PÚBLICA ESTADUAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3509,CAMPO GRANDE - VARA DE FALÊNCIAS - RECUPERAÇÕES -  INSOLV.E CP CÍVEIS,Unidades judiciárias de primeiro grau,V - Vara
TRT7,CE,SAO GONCALO DO AMARANTE,35093,Única Vara do Trabalho de São Gonçalo do Amarante,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CHAPADAO DO SUL,3510,CHAPADAO DO SUL - 1ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CHAPADAO DO SUL,3511,CHAPADAO DO SUL - 2ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,CORUMBA,3512,CORUMBA - JUIZADO ESPECIAL ADJUNTO CÍVEL,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,COSTA RICA,3513,COSTA RICA - 1ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,COXIM,3514,COXIM - 2ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,DOIS IRMAOS DO BURITI,3515,DOIS IRMAOS DO BURITI - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,DOURADOS,3516,DOURADOS - 2ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,DOURADOS,3517,DOURADOS - VARA DO TRIBUNAL DO JÚRI E EXECUÇÃO PENAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,DOURADOS,3518,DOURADOS - VARA DA FAZENDA PÚBLICA E REGISTROS PÚBLICOS E DE CARTAS PRECATÓRIAS CÍVEIS,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,FATIMA DO SUL,3519,FATIMA DO SUL - 2ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,GLORIA DE DOURADOS,3520,GLÓRIA DE DOURADOS - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,IGUATEMI,3521,IGUATEMI - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,ITAQUIRAI,3522,ITAQUIRAI - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,IVINHEMA,3523,IVINHEMA - 1ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,JARDIM,3524,JARDIM - 1ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,MARACAJU,3525,MARACAJU - 1ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,MIRANDA,3526,MIRANDA - 2ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,NAVIRAI,3527,NAVIRAI - 1ª VARA CRIMINAL,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,NOVA ALVORADA DO SUL,3528,NOVA ALVORADA DO SUL - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,NOVA ANDRADINA,3529,NOVA ANDRADINA - 2ª VARA CÍVEL,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,NOVA ANDRADINA,3530,NOVA ANDRADINA - VARA CRIMINAL,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,PORTO MURTINHO,3531,PORTO MURTINHO - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,RIO BRILHANTE,3533,RIO BRILHANTE - VARA CRIMINAL,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,RIO NEGRO,3534,RIO NEGRO - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,SIDROLANDIA,3536,SIDROLANDIA - 1ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,SIDROLANDIA,3537,SIDROLANDIA - 2ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,SONORA,3538,SONORA - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,TERENOS,3539,TERENOS - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,TRES LAGOAS,3540,TRES LAGOAS - 1ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,TRES LAGOAS,3541,TRES LAGOAS - 2ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,AMAMBAI,3543,AMAMBAI - 1ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,ANAURILÂNDIA,3544,ANAURILÂNDIA - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,ANGELICA,3545,ANGELICA - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,APARECIDA DO TABOADO,3546,APARECIDA DO TABOADO - 2ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,AQUIDAUANA,3547,AQUIDAUANA - 1ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,AQUIDAUANA,3548,AQUIDAUANA - 2ª VARA CÍVEL,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,BANDEIRANTES,3549,BANDEIRANTES - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,BATAGUASSU,3550,BATAGUASSU - 1ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,BATAYPORÃ,3551,BATAYPORÃ - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,BONITO,3552,BONITO - 1ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAARAPO,3553,CAARAPO - 1ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMAPUA,3554,CAMAPUA - 2ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3555,CAMPO GRANDE - 1ª VARA DO JUIZADO ESPECIAL CENTRAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMS,MS,CAMPO GRANDE,3556,CAMPO GRANDE - 1ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3557,CAMPO GRANDE - 1ª VARA DE EXECUÇÃO PENAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3559,CAMPO GRANDE - 1ª VARA DE FAZENDA PÚBLICA E DE REGISTROS PÚBLICOS,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3560,CAMPO GRANDE - 1ª VARA DO TRIBUNAL DO JÚRI,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3561,CAMPO GRANDE - 2ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3562,CAMPO GRANDE - 2ª VARA CRIMINAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3563,CAMPO GRANDE - 2ª VARA DE FAZENDA PÚBLICA E DE REGISTROS PÚBLICOS,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3565,CAMPO GRANDE - 2ª VARA DO JUIZADO ESPECIAL CENTRAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMS,MS,CAMPO GRANDE,3566,CAMPO GRANDE - 3ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3567,CAMPO GRANDE - 3ª VARA CRIMINAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3568,CAMPO GRANDE - 4ª VARA CRIMINAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3569,CAMPO GRANDE - 9ª VARA DO JUIZADO ESPECIAL CÍVEL - TRÂNSITO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMS,MS,CAMPO GRANDE,3570,CAMPO GRANDE - VARA DA INFÂNCIA E DA ADOLESCÊNCIA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CAMPO GRANDE,3573,CAMPO GRANDE - 5ª VARA DE FAMÍLIA E SUCESSÕES,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CASSILANDIA,3574,CASSILANDIA - 1ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CASSILANDIA,3575,CASSILANDIA - 2ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,CORUMBA,3576,CORUMBA - 1ª VARA CÍVEL,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,CORUMBA,3577,CORUMBA - 2ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,CORUMBA,3578,CORUMBA - 2ª VARA CRIMINAL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,COSTA RICA,3579,COSTA RICA - 2ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,COXIM,3580,COXIM - 1ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,JARDIM,3581,JARDIM - 2ª VARA,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,MARACAJU,3582,MARACAJU - 2ª VARA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,DEODAPOLIS,3583,DEODAPOLIS - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,MIRANDA,3584,MIRANDA - JUIZADO ESPECIAL ADJUNTO,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMS,MS,NAVIRAI,3585,NAVIRAI - 1ª VARA CÍVEL,Unidades judiciárias de primeiro grau,V - Vara
TJMS,MS,DOURADOS,3586,DOURADOS - 1ª VARA DO JUIZADO ESPECIAL CÍVEL E CRIMINAL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMS,MS,NIOAQUE,3587,NIOAQUE - VARA ÚNICA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJAC,AC,BRASILÉIA,3588,VARA CRIMINAL DE BRASILÉIA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJAC,AC,SENADOR GUIOMARD,3604,VARA CÍVEL DE SENADOR GUIOMARD,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJAC,AC,SENADOR GUIOMARD,3605,VARA CRIMINAL DE SENADOR GUIOMARD,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJAC,AC,SENA MADUREIRA,3608,VARA CÍVEL DE SENA MADUREIRA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJAC,AC,SENA MADUREIRA,3609,VARA CRIMINAL DE SENA MADUREIRA,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJAC,AC,CRUZEIRO DO SUL,3612,1ª VARA CÍVEL DE CRUZEIRO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,CRUZEIRO DO SUL,3613,2ª VARA CÍVEL DE CRUZEIRO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,CRUZEIRO DO SUL,3614,1ª VARA CRIMINAL DE CRUZEIRO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,CRUZEIRO DO SUL,3615,2ª VARA CRIMINAL DE CRUZEIRO DO SUL,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,CRUZEIRO DO SUL,3616,JUIZADO ESPECIAL CÍVEL E DE FAZENDA PÚBLICA DE CRUZEIRO DO SUL,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJAC,AC,RIO BRANCO,3621,1ª VARA CÍVEL DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3622,2ª VARA CÍVEL DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3623,3ª VARA CÍVEL DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3624,4ª VARA CÍVEL DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3625,1ª VARA CRIMINAL DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3626,VARA DE DELITOS DE ORGANIZAÇÕES CRIMINOSAS DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3627,6ª VARA CÍVEL DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3628,3ª VARA CRIMINAL DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3629,VARA DE EXECUÇÃO DE PENAS NO REGIME FECHADO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3630,1ª VARA DE FAMÍLIA DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3631,3ª VARA DE FAMÍLIA DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3632,1ª VARA DA FAZENDA PÚBLICA DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3633,2ª VARA DA FAZENDA PÚBLICA DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3636,VARA DE REGISTROS PÚBLICOS -  ÓRFÃOS E SUCESSÕES E DE CARTAS PRECATÓRIAS CÍVEIS DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3638,1ª VARA DO TRIBUNAL DO JÚRI DE RIO BRANCO,Unidades judiciárias de primeiro grau,V - Vara
TJAC,AC,RIO BRANCO,3639,1 JUIZADO ESPECIAL CÍVEL DE RIO BRANCO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJAC,AC,RIO BRANCO,3641,2 JUIZADO ESPECIAL CÍVEL DE RIO BRANCO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJAC,AC,RIO BRANCO,3642,3 JUIZADO ESPECIAL CÍVEL DE RIO BRANCO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJAC,AC,RIO BRANCO,3645,JUIZADO ESPECIAL CRIMINAL DE RIO BRANCO,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,PORTO ALEGRE,3646,5ª VARA DA FAMÍLIA - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3647,6ª VARA DE FAMÍLIA - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3648,2ª VARA DE SUCESSÕES - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3649,8ª VARA DE FAMÍLIA - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,NOVO HAMBURGO,3650,VARA DE EXECUÇÕES CRIMINAIS REGIONAL - NOVO HAMBURGO/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,NOVO HAMBURGO,3651,JUIZADO REGIONAL DA INFÂNCIA E JUVENTUDE - NOVO HAMBURGO/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3653,2 JUIZADO ESPECIAL CÍVEL - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,NOVO HAMBURGO,3654,VARA DO JEC - NOVO HAMBURGO/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,PORTO ALEGRE,3655,3 JUIZADO ESPECIAL CÍVEL - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,PORTO ALEGRE,3656,4 JUIZADO ESPECIAL CÍVEL - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,PORTO ALEGRE,3657,5 JUIZADO ESPECIAL CÍVEL - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,PORTO ALEGRE,3659,6 JUIZADO ESPECIAL CÍVEL E CRIMINAL - FORO REGIONAL TRISTEZA - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,PORTO ALEGRE,3660,7 JUIZADO ESPECIAL CÍVEL E CRIMINAL - FORO REGIONAL ALTO PETRÓPOLIS - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,PORTO ALEGRE,3661,8 JUIZADO ESPECIAL CÍVEL E CRIMINAL - FORO REGIONAL RESTINGA - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJRS,RS,PORTO ALEGRE,3663,PROJETO JUSTIÇA INSTANTÂNEA - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PEDRO OSORIO,3664,VARA JUDICIAL - PEDRO OSÓRIO/RS,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJRS,RS,PORTO ALEGRE,3665,VARA DE DELITOS DE TRÂNSITO - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3667,1 JUIZADO ESPECIAL CRIMINAL - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMG,MG,ARINOS,3668,VARA ÚNICA DA COMARCA DE ARINOS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PINHEIRO MACHADO,3669,VARA JUDICIAL - PINHEIRO MACHADO/RS,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMA,MA,SANTA RITA,3670,VARA ÚNICA SANTA RITA,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJRS,RS,PORTO ALEGRE,3671,2 JUIZADO ESPECIAL CRIMINAL - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMA,MA,SANTO ANTONIO DOS LOPES,3672,VARA ÚNICA DE SANTO ANTÔNIO DOS LOPES,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJMA,MA,SAO BERNARDO,3673,VARA ÚNICA DE SÃO BERNARDO,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJRS,RS,PIRATINI,3674,VARA JUDICIAL - PIRATINI/RS,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMA,MA,SAO BENTO,3675,VARA ÚNICA DE SÃO BENTO,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJMG,MG,BONFINOPOLIS DE MINAS,3676,VARA ÚNICA DA COMARCA DE BONFINÓPOLIS DE MINAS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PLANALTO,3677,VARA JUDICIAL - PLANALTO/RS,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJRS,RS,PORTO ALEGRE,3678,3 JUIZADO ESPECIAL CRIMINAL - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,JE - Juizado Especial
TJMA,MA,SAO DOMINGOS DO AZEITAO,3679,VARA ÚNICA DE SÃO DOMINGOS DO AZEITÃO,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJMA,MA,SAO DOMINGOS DO MARANHAO,3680,1ª VARA DE SÃO DOMINGOS DO MARANHÃO,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMA,MA,SAO FRANCISCO DO MARANHAO,3681,VARA ÚNICA DE SÃO FRANCISCO DO MARANHÃO,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJMG,MG,BURITIS,3682,VARA ÚNICA DA COMARCA DE BURITIS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3683,VARA DE EXECUÇÃO DE PENAS E MEDIDAS ALTERNATIVAS - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3684,1ª VARA DO JÚRI - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,OSORIO,3685,1ª VARA CÍVEL - OSÓRIO/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3686,2ª VARA DO JÚRI - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTAO,3687,1ª Vara Judicial - Portão/RS,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMG,MG,CAMPINA VERDE,3688,VARA ÚNICA DA COMARCA DE CAMPINA VERDE,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,PORTO ALEGRE,3689,1ª VARA DE EXECUÇÕES CRIMINAIS - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
TJRS,RS,OSORIO,3690,2ª VARA CÍVEL - OSÓRIO/RS,Unidades judiciárias de primeiro grau,VJE - Vara com juizado especial adjunto
TJMG,MG,CASSIA,3691,1ª VARA CÍVEL -  CRIMINAL E DA INFÂNCIA E DA JUVENTUDE DA COMARCA DE CÁSSIA,Unidades judiciárias de primeiro grau,V - Vara
TJMA,MA,IGARAPE GRANDE,3692,VARA ÚNICA DE IGARAPÉ GRANDE,Unidades judiciárias de primeiro grau,O1 - outras unidades judiciárias de primeiro grau
TJRS,RS,PORTO ALEGRE,3693,1ª VARA CRIMINAL - PORTO ALEGRE/RS,Unidades judiciárias de primeiro grau,V - Vara
